0	114.9791677	0.402509435
1	35.83417755	24.59130511
2	24.78792097	0.54110263
3	28.45822146	1.078627547
4	42.63429278	3.596144504
5	36.78130103	1.321017354
6	31.71645268	0.750923007
7	23.05798729	1.144410634
8	26.96796777	1.867354973
9	58.66808625	5.283402841
10	79.19841286	0.650003579
11	68.05792527	6.620186913
12	25.25069278	0.549117118
13	27.53281999	0.711215092
14	37.61440153	1.034480891
15	39.0691538	1.101268781
16	29.74451584	0.616311494
17	33.77592471	0.948324772
18	45.13729075	1.309481631
19	50.37663106	0.841583786
20	46.45633818	1.051847359
21	50.39026276	0.834846159
22	34.40958421	10.69980545
23	15.82061555	1.665269276
24	49.09640554	2.144995627
25	24.90630679	1.07014639
26	30.36143884	0.700868555
27	42.86338091	1.926711238
28	34.23212134	0.725096467
29	40.79906958	1.144748676
30	44.59844493	0.920784822
31	18.86170866	6.201244381
32	14.2483776	0.464372246
33	18.95773794	1.059249942
34	22.70005945	1.038471687
35	23.66199024	2.177893046
36	29.36846982	2.220098039
37	44.03169558	1.451461436
38	33.09970156	2.921360065
39	41.14576808	1.539697527
40	33.80175913	3.003019665
41	28.04507102	2.744521968
42	44.3494673	1.537563495
43	50.01597096	1.039417726
44	42.64980873	1.037603853
45	47.89161862	1.331537987
46	43.89426551	0.752192313
47	47.45400343	0.778733165
48	38.53581586	0.833495722
49	42.35725225	0.951074079
50	57.38415965	1.663205588
51	52.18137866	0.854692583
52	46.38247045	1.918420518
53	43.17968605	2.620844812
54	47.27564366	1.460875946
55	32.7298134	1.12786803
56	40.49340739	1.189906607
57	45.20141097	0.961678639
58	34.55953735	1.730750667
59	25.77615764	0.61536028
60	29.03614962	0.536447516
61	36.88088717	1.059983297
62	45.04951704	0.543362557
63	48.3448639	0.598165171
64	36.677198	3.448879909
65	17.8734582	1.057131306
66	22.33638195	0.856943928
67	30.49091678	1.480808569
68	34.56216706	1.149359858
69	45.81800013	0.893272013
70	28.52173419	1.257654662
71	41.97647118	0.977954143
72	39.88511094	1.823665216
73	44.46805661	0.695139096
74	38.34870347	1.27715128
75	25.57918768	0.720342075
76	28.22400774	0.987871567
77	42.21263086	3.492274817
78	33.50301616	0.683791354
79	40.83230363	2.245154194
80	45.73051434	1.761362951
81	38.20856894	1.125499283
82	27.10118797	1.106459928
83	23.54569278	0.616210106
84	44.86257789	8.324083551
85	69.89859151	0.549216298
86	58.86202804	2.382502516
87	31.03230047	1.973119944
88	24.22197656	0.645704031
89	36.99853186	16.94104099
90	115.2132624	0.405369361
